Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,2/12/2017,8.5,K K Hotel George, United Kingdom , Wifi is ridiculously slow and fiddly to connect using Chrome Breakfast coffee was only average,16,1831, Good quality breakfast food friendly and efficient staff,9,8,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",172 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,2/10/2017,8.5,K K Hotel George, Canada , We choose to personally take our laundry to be cleaned as it was 1 10 th of the cost of what the hotel was going to charge this was very excessive The room was very warm but we managed by keeping the windows and drapes open ,48,1831, Staff was very friendly and helpful The location was great The room was very quiet ,17,1,10,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 4 nights ']",174 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,2/9/2017,8.5,K K Hotel George, United Kingdom , Not convinced that solo travellers are treated with the same consideration as others for room location in the hotel in particular,22,1831, Great Location with very easy access to public transport and popular location Major Shopping streets walkable A very comfortable hotel,21,28,9.2,"[' Leisure trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",175 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,2/4/2017,8.5,K K Hotel George, Australia , Top floor rooms were so small had to leave one suitcase in the car as unable to fit it in Rooms very hot and had to have windows open in sub zero temperatures Shower over bath tub was dangerously erratic with cold water rapidly displaced by scalding water and no non slip mat or stickers in bath Lethal combination for the elderly or children Second room key not allowed by the hotel s security so had to call reception to let us in if separated Front desk staff very dismissive ,92,1831, Beds very comfortable Pleasant and necessary lounge area off reception with excellent bar staff Area good for restaurants ,20,3,5.8,"[' Leisure trip ', ' Family with young children ', ' Classic Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",180 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,2/3/2017,8.5,K K Hotel George, United Kingdom , The breakfast staff were not helpful When we went for breakfast the restaurant was busy and we were asked to wait about 5 minutes to be seated They forgot about us and we had to approach them about our table After 25 minutes we were finally seated I was so upset I did not have a breakfast and left the restaurant in disgust at our treatment We won t be back,72,1831, Staff were courteous and helpful,6,4,6.7,"[' Leisure trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",181 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/30/2017,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831, Location is excellent and easy to get into central London and choice of local restaurants fab Staff at the hotel are friendly and accommodating Rooms are spacious very comfortable and clean Breakfast options excellent and Bar area very comfortable and cosy Big plus is underground parking at the hotel also Fab experience all round ,56,1,9.6,"[' Leisure trip ', ' Group ', ' 2 rooms ', ' Stayed 2 nights ']",185 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/27/2017,8.5,K K Hotel George, United States of America , couldn t work out how to crank DOWN the heating in the room Bathroom is miniscule Mini bar was very limited with its choice,25,1831, good sized room for the price and wonderfully located having its own bar and restaurant on site was a bonus despite there being countless foodie drinkie options outside their doors ,32,1,7.9,"[' Business trip ', ' Solo traveler ', ' Classic Twin Room ', ' Stayed 3 nights ']",188 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/25/2017,8.5,K K Hotel George, Israel ,No Negative,0,1831, Excellent location near major railway lines Easy to get from the airport Friendly and helpful staff A homely atmosphere and personal attention Highly recommended ,26,12,10,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 5 nights ']",190 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/24/2017,8.5,K K Hotel George, Isle of Man , Breakfast is expensive especially when I have already paid over 90 for a standard room per night ,19,1831, Location for Central London is perfect Hotel is very clean ,12,9,10,"[' Leisure trip ', ' Family with young children ', ' Classic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",191 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/23/2017,8.5,K K Hotel George, France , mistake over payments and noise due to creaky floorbords Also It would ve been nice if we were told beforehand that a 60 euros deposit would be required regarding potential mini bar consumptions When we refused to comply the person in charge told us curtly that our mini bar shall be emptied fothwith ,55,1831, very good location restaurants and supermarkets around and the clineanliness of the hotel ,15,3,7.9,"[' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 2 nights ']",192 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/23/2017,8.5,K K Hotel George, Norway , The only thing I can think of is that i would have preferred not to have a wall to wall carpet in the room but it seemed clean so it was no big deal ,36,1831, Superfriendly staff comfortable beds safe in the closet and the housekeeping was superb they even made the bed extra nice for my daughter by tucking in her Teddybears 3 Clean bathroom nice shower and the room was nice and quiet for my daughter to sleep in the evening Unfortunately it was winter so we did not get the opportunity to spend time in the garden but it made a nice view from the window in our room and at the breakfast table The underground is only a 2 minute walk so getting around was very easy I am overall very satisfied with my stay at this hotel and would recommend it ,113,2,9.6,"[' Leisure trip ', ' Family with young children ', ' Classic Double Room ', ' Stayed 3 nights ']",192 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/18/2017,8.5,K K Hotel George, Canada ,No Negative,0,1831, I especially liked my room s well operating walk in non slip shower and bathroom an amenity not always found in other London hotels I also liked the comfortable bed the size of room the good elevators lifts and the proximity to Earl s Court Tube buses cafes shops and ATMs ,53,8,10,"[' Leisure trip ', ' Solo traveler ', ' Classic Twin Room ', ' Stayed 7 nights ']",197 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/16/2017,8.5,K K Hotel George, United States of America ,No Negative,0,1831, Thank you K K Hotel George at Earl s Court you assured our stay in London was fun and despite some snow cozy and pleasant Thank you for accommodating our every need from booking theatre tickets to providing cutlery for our take away even letting us borrow the HDMI cable from the business centre Everyone is so knowledgeable and helpful and kind Cannot wait try your other locations thank you again kkhotelgeorge kkhotelgeorge,74,1,10,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",199 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/15/2017,8.5,K K Hotel George, United Kingdom , I had to ask at breakfast all 3 mornings we were there for coffee and re fills I think it would be better to have coffee on the buffet as you could just help yourself like you could with tea,41,1831, Very good location for tube station and getting around all the sights and shows we had pre booked,19,2,8.3,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 3 nights ']",200 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/13/2017,8.5,K K Hotel George, United States of America , My one complaint is the overly soft mattresses It was not good for my back ,17,1831, Friendly helpful staff The facilities are good including the bar The Earl s Court tube station is just a few steps away and this station has access to several useful lines For what you get the prices are reasonable Very nice breakfast buffet ,45,4,8.8,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 5 nights ']",202 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/9/2017,8.5,K K Hotel George, Switzerland , The mattress wasn t comfortable and the pillows were way too soft I had a neck ache the next morning The room was super tiny We stayed at the Hilton Bankside and the room was so spacious in comparison ,41,1831, The location was just 3 4 minutes from Earl s Court Paul s was also opposite the Underground station making it very convenient to pop by for breakfast excellent Espresso Cappucino and freshly baked pastries by the way before heading off for sightseeing ,45,5,6.7,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 3 nights ']",206 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,1/3/2017,8.5,K K Hotel George, United Kingdom , Temperature in the room was difficult to regulate ,10,1831, The staff are really helpful and accommodating Nothing was too much trouble The hotel is very pretty in a great location with a cosy bar area I have stayed here several times and will definitely stay again ,39,2,10,"[' Business trip ', ' Group ', ' Classic Double Room ', ' Stayed 1 night ']",212 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/30/2016,8.5,K K Hotel George, United Kingdom , I don t know if it was because I booked through Booking com but seemed to get the worst room in the place Underground with no view Unable to book breakfast for second day at the reduced price as I should have done it on check in I didn t know what I was going to be doing on check in Tea and biscuits not replenished the second day ,71,1831, The location,3,3,5.4,"[' Leisure trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",216 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/30/2016,8.5,K K Hotel George, Liechtenstein , Really nothing this was a perfect choice ,9,1831, The entire staff were friendly courteous and helpful The room was clean and quiet and the breakfast was excellent as was the location 4 minute walk to the underground tube just perfect ,34,1,10,"[' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",216 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/28/2016,8.5,K K Hotel George, Saudi Arabia , Rooms are not heated may be an issue in very cold winters Gym is open from 4 00 pm to 10 00pm when you usually are out ,29,1831, Location heated outdoor smoking area breakfast is good Just 2 min walk to Earls Court station Halal restaurants are very close by ,24,1,8.3,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 10 nights ', ' Submitted from a mobile device ']",218 day,51.4918878,-0.1949706
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/26/2016,8.5,K K Hotel George, Ireland , Soiled chair in room Pillows not clean Shower temp control very sensitive in 1st room we stayed in Value for money,22,1831, Helpful friendly staff Good location,6,1,8.8,"[' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",220 day,51.4918878,-0.1949706
