Timestamp,How old are you?,Industry,Job title,Additional context on job title,Annual salary,Other monetary comp,Currency,Currency - other,Additional context on income,Country,State,City,Overall years of professional experience,Years of experience in field,Highest level of education completed,Gender,Race
4/27/2021 11:20,55-64,"Accounting, Banking & Finance",Finance Analyst,I work in Finance for an educational institution,"40,000",0,USD,,,USA,Oregon,Prefer not to answer,21 - 30 years,11 - 20 years,College degree,Woman,"Black or African American, Native American or Alaska Native, White"
4/27/2021 11:20,25-34,Education (Higher Education),Senior Program Officer,,"67,500",0,USD,,,USA,,District of Columbia ,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:20,45-54,Entertainment,Consultant ,,"140,000",,USD,,,United States ,California,Los Angeles ,21 - 30 years,21 - 30 years,College degree,Woman,White
4/27/2021 11:20,25-34,Engineering or Manufacturing,Shipping and Warehouse Operations Manager,,"102,000",,USD,,,USA,Wisconsin,Milwaukee,11 - 20 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:20,55-64,Sales,Sales Incentive Analyst,Subset of Sales Compensation team,"70,000",0,USD,,,US,Illinois,Northfield,21 - 30 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:20,25-34,FMCG,Global digital and social media HR manager ,It’s a fancy title for employer branding / recruitment marketing. ,"75,000",,EUR,,,Netherlands ,,Amsterdam ,8 - 10 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Computing or Tech,Human Resources Director,,"90,000",0,USD,,,USA,Texas,Plano,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Nonprofits,Nonprofit Program Manager,,"72,000",0,USD,,,USA,Washington,Seattle,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:20,45-54,Computing or Tech,Software Developer,,"105,000",2000,USD,,,United States,North Carolina,Cary,11 - 20 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:20,45-54,Recruitment or HR,Director of Human Resources,,"118,000",1700,USD,,,United States,New York,New York City,31 - 40 years,31 - 40 years,College degree,Woman,Black or African American
4/27/2021 11:20,25-34,Health care,Associate research scientist,Pharmaceutical research ,"74,100",0,USD,,,USA ,Maryland,Gaithersburg ,8 - 10 years,8 - 10 years,College degree,Woman,White
4/27/2021 11:20,45-54,Engineering or Manufacturing,Process Developer,I manage our project and accounting database as well as our intranet. There’s a huge internal communication part of my job (I worked previously in marketing for this same company).,"84,000",2500,USD,,,U.S.,Colorado,Colorado Springs,21 - 30 years,21 - 30 years,College degree,Woman,White
4/27/2021 11:20,45-54,Computing or Tech,Product Group Lead,I manage a group of software development teams,"155,000",140000,USD,,About half my pay comes in the form of stock (RSU),USA,Michigan,none,21 - 30 years,21 - 30 years,Some college,Woman,White
4/27/2021 11:20,25-34,Property or Construction,Software Developer,"""Senior Associate"" here is a real estate title grafted onto a software role; think 1-3 years experience","100,000",20000,USD,,,United States,Illinois,Chicago,5-7 years,1 year or less,College degree,Woman,Asian or Asian American
4/27/2021 11:20,35-44,Education (Higher Education),Technology Support Technician,,"53,000",,USD,,"Some years the legislature will give a small bonus, some years they will give bonus leave, sometimes they will give a percentage raise, and sometimes nothing, so that varies.",United States,North Carolina,Raleigh,8 - 10 years,5-7 years,College degree,Woman,White
4/27/2021 11:20,65 or over,Education (Primary/Secondary),Speech-Language Pathologist,,"80,000",0,USD,,,USA,Maryland,Columbia,11 - 20 years,11 - 20 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Recruitment or HR,FMLA Account Representative ,,"44,750",500,USD,,,US,Illinois,Chicago ,2 - 4 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,35-44,"Accounting, Banking & Finance",Client manager,,"36,000",,GBP,,,Uk,,London,8 - 10 years,2 - 4 years,College degree,Man,White
4/27/2021 11:20,35-44,Property or Construction,Buyer,,"38,251",,USD,,,U.S.,New York,Syracuse,11 - 20 years,2 - 4 years,Some college,Woman,White
4/27/2021 11:20,35-44,Government and Public Administration,Communications Officer,,"77,000",,CAD,,,Canada,,Vancouver,8 - 10 years,5-7 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Education (Higher Education),Program Assistant,Entry level admin assistant,"44,000",3500,CAD,,,Canada,,"Vancouver, BC",2 - 4 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,35-44,"Marketing, Advertising & PR",Marketing Coordinator,,"60,000",,CAD,,,Canada,,Montreal,11 - 20 years,5-7 years,Some college,Woman,White
4/27/2021 11:20,55-64,Law,Patent attorney ,,"171,912",2000,USD,,,United States ,Virginia,Arlington ,31 - 40 years,21 - 30 years,PhD,Woman,White
4/27/2021 11:20,35-44,"Accounting, Banking & Finance",Accountant,Accountant in the federal government ,"69,000",5000,USD,,,USA,Oregon,Portland,21 - 30 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Education (Higher Education),Academic Advisor,,"42,000",,USD,,"Excellent employer-provided retirement $, healthcare, PTO and schedule flexibility ",United States,Utah,Salt Lake City,5-7 years,5-7 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Computing or Tech,Consultant II,"Process, Project, and Contractor Management for a specific system","76,250",0,USD,,,USA,Minnesota,Minneapolis,8 - 10 years,5-7 years,College degree,Non-binary,White
4/27/2021 11:20,45-54,Art & Design,Senior Creative Designer,"graphic designer at private country club. 75% print (newsletters, posters, signs), 25% digital (graphics for social media, digital signage)","59,000",500,USD,,,USA,Florida,Delray Beach,21 - 30 years,21 - 30 years,College degree,Other or prefer not to answer,Another option not listed here or prefer not to answer
4/27/2021 11:20,35-44,Law,attorney,i head up our divore practice,"72,000",12500,USD,,I receive 10% commission on any billable work i generate.  i am on track to generate $100-150K for 2021.,United States,Massachusetts,Newton,8 - 10 years,8 - 10 years,,Woman,White
4/27/2021 11:20,25-34,Manufacturing,Marketing Manager,,"80,000",4000,CAD,,,Canada,,Toronto,8 - 10 years,8 - 10 years,College degree,Woman,White
4/27/2021 11:20,25-34,"Marketing, Advertising & PR",Marketing Strategist,,"62,500",2600,USD,,,United States,Tennessee,Memphis,5-7 years,5-7 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Engineering or Manufacturing,Manufacturing Engineer,,"75,000",0,USD,,,USA,Tennessee,La Vergne,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:20,25-34,Computing or Tech,"Manager, Solutions Engineering",,"185,000",30000,USD,,,United States,Washington,Seattle ,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:20,35-44,Education (Higher Education),Academic Advisor,,"40,000",0,USD,,,U.S.,Nebraska,Lincoln,11 - 20 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,25-34,Computing or Tech,Business Analyst,,"72,450",2000,USD,,I work for a Sales organization so the additional compensation is based on the team hitting their goals each Quarter and Year,United States,Minnesota,Minneapolis,11 - 20 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,35-44,Law,Assistant Marketing Director,,"65,000",3000,USD,,,United States,Kansas,Witchita,11 - 20 years,5-7 years,Master's degree,Woman,White
4/27/2021 11:20,35-44,Law,Paralegal,,"41,000",0,GBP,,nationalised healthcare so no insurance needed; employer pays pension contributions on top; 6.4 weeks PTO plus unlimited sick leave,United Kingdom,,Manchester,11 - 20 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:20,35-44,Government and Public Administration,Records Management Analyst,,"71,000",0,USD,,,USA,Virginia,"Washington, DC",11 - 20 years,5-7 years,College degree,Man,White
4/27/2021 11:20,45-54,manufacturing,CFO,,"88,400",2000,USD,,,US,Virginia,semirural city,31 - 40 years,8 - 10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin"
4/27/2021 11:20,25-34,Social Work,Crisis Clinician ,Mental Health Clinician ,"51,000",0,USD,,,USA,Vermont,Burlington ,5-7 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:20,45-54,Media & Digital,Journalist,,"45,000",,GBP,,Part time - 60%,United Kingdom,,London,21 - 30 years,21 - 30 years,Master's degree,Woman,White
4/27/2021 11:21,18-24,Recruitment or HR,Recruitment Consultant,,"30,000",20000,GBP,,"Role is commission based, so I’ve estimated for an average year for me but I know people in my role who have made £50k+ in commission. ",United Kingdom,,London,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,65 or over,Health care,Medical Writer II,produce written consumer-level health information,"80,000",1000,USD,,,USA,Idaho,Boise,31 - 40 years,21 - 30 years,Master's degree,Woman,White
4/27/2021 11:21,35-44,Government and Public Administration,Auditor,,"85,000",0,USD,,,Usa,Florida,Pensacola,11 - 20 years,11 - 20 years,Master's degree,Other or prefer not to answer,Another option not listed here or prefer not to answer
4/27/2021 11:21,35-44,Museum - Nonprofit,Exhibitions Manager and Registrar,,"65,000",200,USD,,,United States,Missouri,Kansas City,11 - 20 years,11 - 20 years,Master's degree,Woman,White
4/27/2021 11:21,18-24,real estate ,Executive Assistant,,"67,000",0,USD,,,USA,Virginia,DC,1 year or less,1 year or less,College degree,Woman,White
4/27/2021 11:21,25-34,"Marketing, Advertising & PR",Sr. Technical Specialist,,"70,000",2800,USD,,,United States,Ohio,Cincinnati,5-7 years,5-7 years,College degree,Woman,White
4/27/2021 11:21,55-64,wholesale distribution,Product and inventory manager,,"62,000",8000,USD,,,USA,Tennessee,Nashville,31 - 40 years,31 - 40 years,College degree,Woman,White
4/27/2021 11:21,45-54,Computing or Tech,Senior Systems Engineer,Technical representative in technology sales,"200,000",70000,USD,,"70/30 salary / commission. Salary is guaranteed, commission is sales performance based with no cap",USA,California,Los Angeles,21 - 30 years,21 - 30 years,College degree,Man,White
4/27/2021 11:21,25-34,Education (Higher Education),Admissions Representative,,"35,500",,USD,,,United States,Ohio,Medina,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,25-34,Health care,Genetic Counselor,,"110,000",0,USD,,,USA,Virginia,Herndon,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,35-44,Government and Public Administration,Chief of Staff,,"102,000",,CAD,,,Canada,,Ottawa,11 - 20 years,1 year or less,,Woman,
4/27/2021 11:21,25-34,Health care,Practice Manager,,"48,700",,USD,,,United States,Massachusetts,Brookline,5-7 years,1 year or less,College degree,Woman,White
4/27/2021 11:21,45-54,"Accounting, Banking & Finance",Office Manager and Executive Assistant,,"132,500",20000,USD,,,Bermuda,,Hamilton,11 - 20 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:21,35-44,Research Administration,Research Administrator,"My industry, which is formally classified as Research Administration is not listed (per usual). It's crosses lines of finance, nonprofit, public administration, healthcare, higher education - but it is not correct to put it wholly into any one of those things. ","53,000",0,USD,,,USA,Missouri,St. Louis ,11 - 20 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Computing or Tech,Software Engineer,,"85,000",10000,USD,,,United States,Wisconsin,Milwaukee,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,Government and Public Administration,Program Analyst ,Government Auditor ,"90,000",0,USD,,,United States ,Massachusetts,Boston,11 - 20 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Nonprofits,Advocacy Officer,,"56,000",,USD,,,United States,,"Washington, D.C.",2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,"Marketing, Advertising & PR",Customer Success Manager,,"90,000",7000,USD,,,United States,Ohio,Columbus,11 - 20 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,Law,Senior Counsel,"In house, technology company, large city","185,000",10000,USD,,,USA,Illinois,Chicago,11 - 20 years,8 - 10 years,PhD,Woman,White
4/27/2021 11:21,55-64,"Accounting, Banking & Finance",Senior financial analyst,,"92,500",6000,USD,,,Usa,Texas,Frisco,11 - 20 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:21,35-44,"Marketing, Advertising & PR",Client Services Director,,"153,000",7000,USD,,,US,Georgia,Atlanta ,21 - 30 years,21 - 30 years,College degree,Woman,White
4/27/2021 11:21,35-44,Health care,Administrative Team Lead,I managed a team of 10 and am also the main contact point between clinical and admin teams,"25,000",0,GBP,,,UK,,Leicester ,11 - 20 years,11 - 20 years,High School,Woman,White
4/27/2021 11:21,35-44,Property or Construction,Registered Architect & Project Manager,,"72,000",2000,USD,,,United States,,Ambler,11 - 20 years,11 - 20 years,Master's degree,Woman,White
4/27/2021 11:21,35-44,Real Estate,Associate General Counsel,,"135,000",5000,USD,,,U.S.,Florida,Tampa,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,35-44,Education (Higher Education),Research Manager,,"39,017",0,GBP,,,UK,,Glasgow,8 - 10 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,25-34,Health care,Reimbursement specialist,,"48,464",0,USD,,"Benefits - retirement, good insurance rates",Us,North Carolina,Durham,11 - 20 years,11 - 20 years,Some college,Woman,White
4/27/2021 11:21,35-44,Pharma,QC Associate,Proofreading pharmaceutical documents,"32,000",1500,GBP,,,UK,,London,11 - 20 years,1 year or less,Master's degree,Woman,White
4/27/2021 11:21,25-34,Computing or Tech,Junior Experience Developer,(Web design and development),"66,300",66300,CAD,,,Canada,,Toronto,5-7 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,Media & Digital,Editor,Magazine editor,"74,000",0,USD,,,USA,Illinois,Chicago,11 - 20 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Education (Higher Education),Program Manager,,"48,000",3000,EUR,,,France,,Paris,8 - 10 years,5-7 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Computing or Tech,Associate Project Manager ,,"73,000",7000,USD,,,United States,Oregon,Portland ,8 - 10 years,2 - 4 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Property or Construction,Showroom Coordinator,,"46,000",0,USD,,,US,Massachusetts,Boston,8 - 10 years,1 year or less,High School,Woman,White
4/27/2021 11:21,55-64,Nonprofits,Department Director ,Direct a department in a medium nonprofit,"89,000",2000,USD,,,USA,Michigan,Detroit ,21 - 30 years,21 - 30 years,College degree,Woman,White
4/27/2021 11:21,35-44,Libraries,Director,,"78,000",,USD,,,United States,Illinois,East Moline,11 - 20 years,11 - 20 years,Master's degree,Woman,White
4/27/2021 11:21,25-34,Education (Primary/Secondary),Long Term Occasional Teacher,Replacing a teacher for a few months while she is on leave,"54,599",0,CAD,,,Canada,,Ottawa,2 - 4 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,"Accounting, Banking & Finance",Commercial Portfolio Manager,,"120,000",20000,USD,,,USA,Utah,Utah County,8 - 10 years,5-7 years,PhD,Woman,White
4/27/2021 11:21,55-64,Government and Public Administration,Assistant Finance Director,,"98,000",,USD,,,US,Florida,Titusville,31 - 40 years,31 - 40 years,College degree,Woman,White
4/27/2021 11:21,25-34,Computing or Tech,Product Manager,,"156,000",15600,USD,,,United States,California,San Francisco,8 - 10 years,2 - 4 years,College degree,Woman,White
4/27/2021 11:21,35-44,Scientific research,Associate Scientist,"Position requires a PhD, leads a lab as a PI","120,000",0,USD,,,United States,Massachusetts,Eastern MA (not Boston),8 - 10 years,8 - 10 years,PhD,Woman,White
4/27/2021 11:21,25-34,Education (Higher Education),Assistant professor,,"120,000",20000,AUD/NZD,,,Australia,,Perth,11 - 20 years,5-7 years,PhD,Man,Asian or Asian American
4/27/2021 11:21,55-64,Education (Higher Education),Principal Policy Analyst,,"98,000",0,USD,,,usa,California,Oakland,8 - 10 years,8 - 10 years,Master's degree,Woman,White
4/27/2021 11:21,55-64,Education (Higher Education),Admin Asst to VP and Development,,"39,000",2000,USD,,,United States,Virginia,Bridgewater,31 - 40 years,11 - 20 years,College degree,Woman,White
4/27/2021 11:21,45-54,Manufacturing,Senior Internal Auditor,,"87,550",2500,USD,,,United States,Texas,Dallas,21 - 30 years,2 - 4 years,Master's degree,Woman,White
